반복횟수, 수행시간 
0, 0.00000 
1000, 3.22997 
2000, 13.58998 
3000, 30.89987 
4000, 55.61993 
5000, 87.51993 
6000, 131.13975 
7000, 174.19997 
8000, 231.20996 
9000, 292.20655 
10000, 363.92996 
11000, 440.36016 
12000, 531.05995 
13000, 625.76602 
14000, 727.20148 
