반복횟수, 수행시간 
0, 0.00000 
1000, 1.52537 
2000, 7.18737 
3000, 14.87997 
4000, 25.13997 
5000, 40.25183 
6000, 58.94996 
7000, 78.11996 
8000, 106.12767 
9000, 131.08007 
10000, 171.11166 
11000, 216.28003 
12000, 256.60999 
13000, 298.33301 
14000, 351.19223 
15000, 426.82909 
16000, 473.66087 
17000, 535.54837 
